"","obs_error","rate_of_change","replicate","sim_fisher_min","sim_log_fisher_min","regime_shift_time"
"675",0.1,-8e-04,675,162,159,118
"676",0.15,-8e-04,676,161,159,118
"677",0.2,-8e-04,677,162,159,118
"678",0.25,-8e-04,678,162,159,118
"679",0.3,-8e-04,679,162,159,118
"680",0,-9e-04,680,157,155,105
"681",0.05,-9e-04,681,157,155,105
"682",0.1,-9e-04,682,157,155,105
"683",0.15,-9e-04,683,156,155,105
"684",0.2,-9e-04,684,157,155,105
"685",0.25,-9e-04,685,157,155,105
"686",0.3,-9e-04,686,157,21,105
"687",0,-0.001,687,141,73,95
"688",0.05,-0.001,688,141,73,95
"689",0.1,-0.001,689,140,73,95
"690",0.15,-0.001,690,140,72,95
"691",0.2,-0.001,691,142,71,95
"692",0.25,-0.001,692,148,71,95
"693",0.3,-0.001,693,140,73,95
"694",0,-0.0011,694,128,125,86
"695",0.05,-0.0011,695,128,125,86
"696",0.1,-0.0011,696,128,125,86
"697",0.15,-0.0011,697,128,124,86
"698",0.2,-0.0011,698,128,125,86
"699",0.25,-0.0011,699,129,126,86
"700",0.3,-0.0011,700,128,125,86
"701",0,-2e-04,701,539,462,473
"702",0.05,-2e-04,702,540,462,473
"703",0.1,-2e-04,703,538,545,473
"704",0.15,-2e-04,704,538,543,473
"705",0.2,-2e-04,705,546,462,473
"706",0.25,-2e-04,706,544,548,473
"707",0.3,-2e-04,707,543,462,473
"708",0,-3e-04,708,370,369,314
"709",0.05,-3e-04,709,370,369,314
"710",0.1,-3e-04,710,370,369,314
"711",0.15,-3e-04,711,370,369,314
"712",0.2,-3e-04,712,371,369,314
"713",0.25,-3e-04,713,370,369,314
"714",0.3,-3e-04,714,371,370,314
"715",0,-4e-04,715,296,298,236
"716",0.05,-4e-04,716,296,298,236
"717",0.1,-4e-04,717,297,212,236
"718",0.15,-4e-04,718,295,297,236
"719",0.2,-4e-04,719,297,213,236
"720",0.25,-4e-04,720,299,211,236
"721",0.3,-4e-04,721,295,207,236
"722",0,-5e-04,722,234,232,189
"723",0.05,-5e-04,723,234,232,189
"724",0.1,-5e-04,724,234,232,189
"725",0.15,-5e-04,725,234,232,189
"726",0.2,-5e-04,726,235,233,189
"727",0.25,-5e-04,727,238,239,189
"728",0.3,-5e-04,728,235,234,189
"729",0,-6e-04,729,202,203,157
"730",0.05,-6e-04,730,202,203,157
"731",0.1,-6e-04,731,202,204,157
"732",0.15,-6e-04,732,202,203,157
"733",0.2,-6e-04,733,201,199,157
"734",0.25,-6e-04,734,202,200,157
"735",0.3,-6e-04,735,200,198,157
"736",0,-7e-04,736,190,106,135
"737",0.05,-7e-04,737,190,105,135
"738",0.1,-7e-04,738,190,106,135
"739",0.15,-7e-04,739,190,106,135
"740",0.2,-7e-04,740,190,104,135
"741",0.25,-7e-04,741,191,107,135
"742",0.3,-7e-04,742,190,104,135
"743",0,-8e-04,743,162,159,118
"744",0.05,-8e-04,744,162,159,118
"745",0.1,-8e-04,745,162,159,118
"746",0.15,-8e-04,746,162,160,118
"747",0.2,-8e-04,747,162,160,118
"748",0.25,-8e-04,748,162,159,118
"749",0.3,-8e-04,749,162,159,118
"750",0,-9e-04,750,157,155,105
"751",0.05,-9e-04,751,157,155,105
"752",0.1,-9e-04,752,157,155,105
"753",0.15,-9e-04,753,157,156,105
"754",0.2,-9e-04,754,157,73,105
"755",0.25,-9e-04,755,156,154,105
"756",0.3,-9e-04,756,157,74,105
"757",0,-0.001,757,141,73,95
"758",0.05,-0.001,758,142,72,95
"759",0.1,-0.001,759,141,73,95
"760",0.15,-0.001,760,147,72,95
"761",0.2,-0.001,761,139,73,95
"762",0.25,-0.001,762,139,74,95
"763",0.3,-0.001,763,147,72,95
"764",0,-0.0011,764,128,125,86
"765",0.05,-0.0011,765,128,125,86
"766",0.1,-0.0011,766,128,125,86
"767",0.15,-0.0011,767,128,125,86
"768",0.2,-0.0011,768,129,125,86
"769",0.25,-0.0011,769,128,125,86
"770",0.3,-0.0011,770,128,125,86
"771",0,-2e-04,771,539,462,473
"772",0.05,-2e-04,772,539,542,473
"773",0.1,-2e-04,773,539,541,473
"774",0.15,-2e-04,774,538,599,473
"775",0.2,-2e-04,775,599,545,473
"776",0.25,-2e-04,776,543,463,473
"777",0.3,-2e-04,777,544,462,473
"778",0,-3e-04,778,370,369,314
"779",0.05,-3e-04,779,370,369,314
"780",0.1,-3e-04,780,370,369,314
"781",0.15,-3e-04,781,370,368,314
"782",0.2,-3e-04,782,370,368,314
"783",0.25,-3e-04,783,370,369,314
"784",0.3,-3e-04,784,372,370,314
"785",0,-4e-04,785,296,298,236
"786",0.05,-4e-04,786,296,298,236
"787",0.1,-4e-04,787,295,207,236
"788",0.15,-4e-04,788,297,302,236
"789",0.2,-4e-04,789,297,208,236
"790",0.25,-4e-04,790,296,297,236
"791",0.3,-4e-04,791,299,208,236
"792",0,-5e-04,792,234,232,189
"793",0.05,-5e-04,793,234,232,189
"794",0.1,-5e-04,794,235,232,189
"795",0.15,-5e-04,795,234,232,189
"796",0.2,-5e-04,796,234,232,189
"797",0.25,-5e-04,797,234,232,189
"798",0.3,-5e-04,798,233,231,189
"799",0,-6e-04,799,202,203,157
"800",0.05,-6e-04,800,202,203,157
"801",0.1,-6e-04,801,202,204,157
"802",0.15,-6e-04,802,203,203,157
"803",0.2,-6e-04,803,202,203,157
"804",0.25,-6e-04,804,204,204,157
"805",0.3,-6e-04,805,204,204,157
"806",0,-7e-04,806,190,106,135
"807",0.05,-7e-04,807,190,105,135
"808",0.1,-7e-04,808,190,106,135
"809",0.15,-7e-04,809,190,104,135
"810",0.2,-7e-04,810,191,103,135
"811",0.25,-7e-04,811,189,105,135
"812",0.3,-7e-04,812,190,107,135
"813",0,-8e-04,813,162,159,118
"814",0.05,-8e-04,814,162,159,118
"815",0.1,-8e-04,815,162,159,118
"816",0.15,-8e-04,816,162,159,118
"817",0.2,-8e-04,817,162,160,118
"818",0.25,-8e-04,818,163,160,118
"819",0.3,-8e-04,819,161,158,118
"820",0,-9e-04,820,157,155,105
"821",0.05,-9e-04,821,157,155,105
"822",0.1,-9e-04,822,157,155,105
"823",0.15,-9e-04,823,156,155,105
"824",0.2,-9e-04,824,157,155,105
"825",0.25,-9e-04,825,157,155,105
"826",0.3,-9e-04,826,158,157,105
"827",0,-0.001,827,141,73,95
"828",0.05,-0.001,828,141,73,95
"829",0.1,-0.001,829,140,73,95
"830",0.15,-0.001,830,141,73,95
"831",0.2,-0.001,831,141,73,95
"832",0.25,-0.001,832,144,71,95
"833",0.3,-0.001,833,153,72,95
"834",0,-0.0011,834,128,125,86
"835",0.05,-0.0011,835,128,125,86
"836",0.1,-0.0011,836,128,125,86
"837",0.15,-0.0011,837,127,124,86
"838",0.2,-0.0011,838,129,126,86
"839",0.25,-0.0011,839,128,125,86
"840",0.3,-0.0011,840,129,126,86
"841",0,-2e-04,841,539,462,473
"842",0.05,-2e-04,842,539,462,473
"843",0.1,-2e-04,843,541,462,473
"844",0.15,-2e-04,844,538,544,473
"845",0.2,-2e-04,845,599,599,473
"846",0.25,-2e-04,846,546,462,473
"847",0.3,-2e-04,847,538,462,473
"848",0,-3e-04,848,370,369,314
"849",0.05,-3e-04,849,370,369,314
"850",0.1,-3e-04,850,370,369,314
"851",0.15,-3e-04,851,369,367,314
"852",0.2,-3e-04,852,371,370,314
"853",0.25,-3e-04,853,370,369,314
"854",0.3,-3e-04,854,370,369,314
"855",0,-4e-04,855,296,298,236
"856",0.05,-4e-04,856,296,299,236
"857",0.1,-4e-04,857,295,297,236
"858",0.15,-4e-04,858,297,304,236
"859",0.2,-4e-04,859,297,208,236
"860",0.25,-4e-04,860,299,207,236
"861",0.3,-4e-04,861,295,297,236
"862",0,-5e-04,862,234,232,189
"863",0.05,-5e-04,863,235,232,189
"864",0.1,-5e-04,864,235,232,189
"865",0.15,-5e-04,865,234,231,189
"866",0.2,-5e-04,866,235,232,189
"867",0.25,-5e-04,867,236,234,189
"868",0.3,-5e-04,868,234,232,189
"869",0,-6e-04,869,202,203,157
"870",0.05,-6e-04,870,202,203,157
"871",0.1,-6e-04,871,203,204,157
"872",0.15,-6e-04,872,203,202,157
"873",0.2,-6e-04,873,202,200,157
"874",0.25,-6e-04,874,201,199,157
"875",0.3,-6e-04,875,203,201,157
"876",0,-7e-04,876,190,106,135
"877",0.05,-7e-04,877,190,106,135
"878",0.1,-7e-04,878,191,105,135
"879",0.15,-7e-04,879,190,107,135
"880",0.2,-7e-04,880,190,105,135
"881",0.25,-7e-04,881,190,106,135
"882",0.3,-7e-04,882,193,106,135
"883",0,-8e-04,883,162,159,118
"884",0.05,-8e-04,884,162,159,118
"885",0.1,-8e-04,885,162,159,118
"886",0.15,-8e-04,886,161,159,118
"887",0.2,-8e-04,887,162,159,118
"888",0.25,-8e-04,888,162,159,118
"889",0.3,-8e-04,889,162,160,118
"890",0,-9e-04,890,157,155,105
"891",0.05,-9e-04,891,157,155,105
"892",0.1,-9e-04,892,157,155,105
"893",0.15,-9e-04,893,157,156,105
"894",0.2,-9e-04,894,156,155,105
"895",0.25,-9e-04,895,156,155,105
"896",0.3,-9e-04,896,157,74,105
"897",0,-0.001,897,141,73,95
"898",0.05,-0.001,898,141,73,95
"899",0.1,-0.001,899,140,73,95
"900",0.15,-0.001,900,140,73,95
"901",0.2,-0.001,901,146,73,95
"902",0.25,-0.001,902,140,72,95
"903",0.3,-0.001,903,140,72,95
"904",0,-0.0011,904,128,125,86
"905",0.05,-0.0011,905,128,125,86
"906",0.1,-0.0011,906,128,125,86
"907",0.15,-0.0011,907,128,125,86
"908",0.2,-0.0011,908,128,125,86
"909",0.25,-0.0011,909,128,125,86
"910",0.3,-0.0011,910,128,125,86
"911",0,-2e-04,911,539,462,473
"912",0.05,-2e-04,912,538,462,473
"913",0.1,-2e-04,913,599,599,473
"914",0.15,-2e-04,914,540,545,473
"915",0.2,-2e-04,915,538,599,473
"916",0.25,-2e-04,916,539,544,473
"917",0.3,-2e-04,917,546,462,473
"918",0,-3e-04,918,370,369,314
"919",0.05,-3e-04,919,370,369,314
"920",0.1,-3e-04,920,370,369,314
"921",0.15,-3e-04,921,371,369,314
"922",0.2,-3e-04,922,370,369,314
"923",0.25,-3e-04,923,369,368,314
"924",0.3,-3e-04,924,370,368,314
"925",0,-4e-04,925,296,298,236
"926",0.05,-4e-04,926,296,298,236
"927",0.1,-4e-04,927,297,207,236
"928",0.15,-4e-04,928,296,299,236
"929",0.2,-4e-04,929,296,299,236
"930",0.25,-4e-04,930,296,207,236
"931",0.3,-4e-04,931,297,206,236
"932",0,-5e-04,932,234,232,189
"933",0.05,-5e-04,933,234,232,189
"934",0.1,-5e-04,934,235,233,189
"935",0.15,-5e-04,935,235,233,189
"936",0.2,-5e-04,936,235,233,189
"937",0.25,-5e-04,937,236,234,189
"938",0.3,-5e-04,938,234,232,189
"939",0,-6e-04,939,202,203,157
"940",0.05,-6e-04,940,202,203,157
"941",0.1,-6e-04,941,201,200,157
"942",0.15,-6e-04,942,201,203,157
"943",0.2,-6e-04,943,203,202,157
"944",0.25,-6e-04,944,203,204,157
"945",0.3,-6e-04,945,201,200,157
"946",0,-7e-04,946,190,106,135
"947",0.05,-7e-04,947,190,106,135
"948",0.1,-7e-04,948,190,105,135
"949",0.15,-7e-04,949,191,106,135
"950",0.2,-7e-04,950,191,106,135
"951",0.25,-7e-04,951,192,101,135
"952",0.3,-7e-04,952,189,105,135
"953",0,-8e-04,953,162,159,118
"954",0.05,-8e-04,954,162,159,118
"955",0.1,-8e-04,955,162,159,118
"956",0.15,-8e-04,956,162,159,118
"957",0.2,-8e-04,957,162,159,118
"958",0.25,-8e-04,958,161,159,118
"959",0.3,-8e-04,959,162,159,118
"960",0,-9e-04,960,157,155,105
"961",0.05,-9e-04,961,157,155,105
"962",0.1,-9e-04,962,157,155,105
"963",0.15,-9e-04,963,157,156,105
"964",0.2,-9e-04,964,157,155,105
"965",0.25,-9e-04,965,157,156,105
"966",0.3,-9e-04,966,157,73,105
"967",0,-0.001,967,141,73,95
"968",0.05,-0.001,968,141,73,95
"969",0.1,-0.001,969,151,73,95
"970",0.15,-0.001,970,141,73,95
"971",0.2,-0.001,971,144,73,95
"972",0.25,-0.001,972,154,71,95
"973",0.3,-0.001,973,139,74,95
"974",0,-0.0011,974,128,125,86
"975",0.05,-0.0011,975,128,125,86
"976",0.1,-0.0011,976,128,125,86
"977",0.15,-0.0011,977,128,125,86
"978",0.2,-0.0011,978,128,124,86
"979",0.25,-0.0011,979,128,125,86
"980",0.3,-0.0011,980,129,126,86
"981",0,-2e-04,981,539,462,473
"982",0.05,-2e-04,982,539,542,473
"983",0.1,-2e-04,983,539,545,473
"984",0.15,-2e-04,984,539,545,473
"985",0.2,-2e-04,985,538,541,473
"986",0.25,-2e-04,986,540,545,473
"987",0.3,-2e-04,987,540,544,473
"988",0,-3e-04,988,370,369,314
"989",0.05,-3e-04,989,370,368,314
"990",0.1,-3e-04,990,370,369,314
"991",0.15,-3e-04,991,370,369,314
"992",0.2,-3e-04,992,370,369,314
"993",0.25,-3e-04,993,371,370,314
"994",0.3,-3e-04,994,371,370,314
"995",0,-4e-04,995,296,298,236
"996",0.05,-4e-04,996,296,212,236
"997",0.1,-4e-04,997,295,297,236
"998",0.15,-4e-04,998,298,213,236
"999",0.2,-4e-04,999,296,207,236
"1000",0.25,-4e-04,1000,296,297,236
"1001",0.3,-4e-04,1001,296,297,236
"1002",0,-5e-04,1002,234,232,189
"1003",0.05,-5e-04,1003,235,233,189
"1004",0.1,-5e-04,1004,234,232,189
"1005",0.15,-5e-04,1005,235,234,189
"1006",0.2,-5e-04,1006,236,234,189
"1007",0.25,-5e-04,1007,236,236,189
"1008",0.3,-5e-04,1008,237,238,189
"1009",0,-6e-04,1009,202,203,157
"1010",0.05,-6e-04,1010,203,203,157
"1011",0.1,-6e-04,1011,203,203,157
"1012",0.15,-6e-04,1012,202,204,157
"1013",0.2,-6e-04,1013,202,205,157
"1014",0.25,-6e-04,1014,202,204,157
"1015",0.3,-6e-04,1015,209,204,157
"1016",0,-7e-04,1016,190,106,135
"1017",0.05,-7e-04,1017,190,105,135
"1018",0.1,-7e-04,1018,190,106,135
"1019",0.15,-7e-04,1019,191,103,135
"1020",0.2,-7e-04,1020,189,21,135
"1021",0.25,-7e-04,1021,190,191,135
"1022",0.3,-7e-04,1022,189,107,135
"1023",0,-8e-04,1023,162,159,118
"1024",0.05,-8e-04,1024,162,159,118
"1025",0.1,-8e-04,1025,162,159,118
"1026",0.15,-8e-04,1026,162,159,118
"1027",0.2,-8e-04,1027,162,159,118
"1028",0.25,-8e-04,1028,163,161,118
"1029",0.3,-8e-04,1029,162,159,118
"1030",0,-9e-04,1030,157,155,105
"1031",0.05,-9e-04,1031,157,155,105
"1032",0.1,-9e-04,1032,157,155,105
"1033",0.15,-9e-04,1033,156,155,105
"1034",0.2,-9e-04,1034,157,155,105
"1035",0.25,-9e-04,1035,157,155,105
"1036",0.3,-9e-04,1036,158,157,105
"1037",0,-0.001,1037,141,73,95
"1038",0.05,-0.001,1038,147,73,95
"1039",0.1,-0.001,1039,141,73,95
"1040",0.15,-0.001,1040,140,73,95
"1041",0.2,-0.001,1041,141,73,95
"1042",0.25,-0.001,1042,147,74,95
"1043",0.3,-0.001,1043,141,72,95
"1044",0,-0.0011,1044,128,125,86
"1045",0.05,-0.0011,1045,128,125,86
"1046",0.1,-0.0011,1046,128,125,86
"1047",0.15,-0.0011,1047,128,125,86
"1048",0.2,-0.0011,1048,128,125,86
"1049",0.25,-0.0011,1049,128,125,86
"1050",0.3,-0.0011,1050,130,127,86
"1051",0,-2e-04,1051,539,462,473
"1052",0.05,-2e-04,1052,540,462,473
"1053",0.1,-2e-04,1053,538,542,473
"1054",0.15,-2e-04,1054,539,545,473
"1055",0.2,-2e-04,1055,539,549,473
"1056",0.25,-2e-04,1056,539,548,473
"1057",0.3,-2e-04,1057,542,544,473
"1058",0,-3e-04,1058,370,369,314
"1059",0.05,-3e-04,1059,370,369,314
"1060",0.1,-3e-04,1060,370,368,314
"1061",0.15,-3e-04,1061,370,369,314
"1062",0.2,-3e-04,1062,371,370,314
"1063",0.25,-3e-04,1063,371,370,314
"1064",0.3,-3e-04,1064,371,369,314
"1065",0,-4e-04,1065,296,298,236
"1066",0.05,-4e-04,1066,295,213,236
"1067",0.1,-4e-04,1067,296,299,236
"1068",0.15,-4e-04,1068,297,298,236
"1069",0.2,-4e-04,1069,297,298,236
"1070",0.25,-4e-04,1070,298,300,236
"1071",0.3,-4e-04,1071,298,207,236
"1072",0,-5e-04,1072,234,232,189
"1073",0.05,-5e-04,1073,235,233,189
"1074",0.1,-5e-04,1074,235,232,189
"1075",0.15,-5e-04,1075,236,234,189
"1076",0.2,-5e-04,1076,234,232,189
"1077",0.25,-5e-04,1077,235,233,189
"1078",0.3,-5e-04,1078,235,238,189
"1079",0,-6e-04,1079,202,203,157
"1080",0.05,-6e-04,1080,203,203,157
"1081",0.1,-6e-04,1081,203,203,157
"1082",0.15,-6e-04,1082,201,199,157
"1083",0.2,-6e-04,1083,202,202,157
"1084",0.25,-6e-04,1084,202,204,157
"1085",0.3,-6e-04,1085,203,202,157
"1086",0,-7e-04,1086,190,106,135
"1087",0.05,-7e-04,1087,190,105,135
"1088",0.1,-7e-04,1088,191,106,135
"1089",0.15,-7e-04,1089,191,107,135
"1090",0.2,-7e-04,1090,190,106,135
"1091",0.25,-7e-04,1091,192,105,135
"1092",0.3,-7e-04,1092,190,21,135
"1093",0,-8e-04,1093,162,159,118
"1094",0.05,-8e-04,1094,162,159,118
"1095",0.1,-8e-04,1095,162,159,118
"1096",0.15,-8e-04,1096,162,159,118
"1097",0.2,-8e-04,1097,162,159,118
"1098",0.25,-8e-04,1098,162,159,118
"1099",0.3,-8e-04,1099,163,160,118
"1100",0,-9e-04,1100,157,155,105
"1101",0.05,-9e-04,1101,157,155,105
"1102",0.1,-9e-04,1102,157,155,105
"1103",0.15,-9e-04,1103,157,155,105
"1104",0.2,-9e-04,1104,157,155,105
"1105",0.25,-9e-04,1105,156,154,105
"1106",0.3,-9e-04,1106,157,155,105
"1107",0,-0.001,1107,141,73,95
"1108",0.05,-0.001,1108,141,73,95
"1109",0.1,-0.001,1109,141,73,95
"1110",0.15,-0.001,1110,151,72,95
"1111",0.2,-0.001,1111,140,73,95
"1112",0.25,-0.001,1112,144,73,95
"1113",0.3,-0.001,1113,147,73,95
"1114",0,-0.0011,1114,128,125,86
"1115",0.05,-0.0011,1115,128,125,86
"1116",0.1,-0.0011,1116,128,125,86
"1117",0.15,-0.0011,1117,128,125,86
"1118",0.2,-0.0011,1118,128,125,86
"1119",0.25,-0.0011,1119,128,125,86
"1120",0.3,-0.0011,1120,129,126,86
"1121",0,-2e-04,1121,539,462,473
"1122",0.05,-2e-04,1122,539,462,473
"1123",0.1,-2e-04,1123,539,463,473
"1124",0.15,-2e-04,1124,541,549,473
"1125",0.2,-2e-04,1125,542,599,473
"1126",0.25,-2e-04,1126,543,461,473
"1127",0.3,-2e-04,1127,538,544,473
"1128",0,-3e-04,1128,370,369,314
"1129",0.05,-3e-04,1129,370,369,314
"1130",0.1,-3e-04,1130,370,369,314
"1131",0.15,-3e-04,1131,370,368,314
"1132",0.2,-3e-04,1132,370,368,314
"1133",0.25,-3e-04,1133,371,369,314
"1134",0.3,-3e-04,1134,370,369,314
"1135",0,-4e-04,1135,296,298,236
"1136",0.05,-4e-04,1136,296,299,236
"1137",0.1,-4e-04,1137,296,299,236
"1138",0.15,-4e-04,1138,296,297,236
"1139",0.2,-4e-04,1139,297,301,236
"1140",0.25,-4e-04,1140,298,299,236
"1141",0.3,-4e-04,1141,299,213,236
"1142",0,-5e-04,1142,234,232,189
"1143",0.05,-5e-04,1143,234,232,189
"1144",0.1,-5e-04,1144,234,232,189
"1145",0.15,-5e-04,1145,235,233,189
"1146",0.2,-5e-04,1146,235,232,189
"1147",0.25,-5e-04,1147,234,232,189
"1148",0.3,-5e-04,1148,233,231,189
"1149",0,-6e-04,1149,202,203,157
"1150",0.05,-6e-04,1150,202,204,157
"1151",0.1,-6e-04,1151,201,199,157
"1152",0.15,-6e-04,1152,202,200,157
"1153",0.2,-6e-04,1153,202,203,157
"1154",0.25,-6e-04,1154,203,204,157
"1155",0.3,-6e-04,1155,204,203,157
"1156",0,-7e-04,1156,190,106,135
"1157",0.05,-7e-04,1157,190,106,135
"1158",0.1,-7e-04,1158,190,104,135
"1159",0.15,-7e-04,1159,190,105,135
"1160",0.2,-7e-04,1160,189,105,135
"1161",0.25,-7e-04,1161,190,106,135
"1162",0.3,-7e-04,1162,193,107,135
"1163",0,-8e-04,1163,162,159,118
"1164",0.05,-8e-04,1164,162,159,118
"1165",0.1,-8e-04,1165,162,159,118
"1166",0.15,-8e-04,1166,162,159,118
"1167",0.2,-8e-04,1167,162,159,118
"1168",0.25,-8e-04,1168,163,160,118
"1169",0.3,-8e-04,1169,162,160,118
"1170",0,-9e-04,1170,157,155,105
"1171",0.05,-9e-04,1171,157,155,105
"1172",0.1,-9e-04,1172,157,74,105
"1173",0.15,-9e-04,1173,157,156,105
"1174",0.2,-9e-04,1174,157,155,105
"1175",0.25,-9e-04,1175,157,155,105
"1176",0.3,-9e-04,1176,156,155,105
"1177",0,-0.001,1177,141,73,95
"1178",0.05,-0.001,1178,141,73,95
"1179",0.1,-0.001,1179,141,73,95
"1180",0.15,-0.001,1180,140,73,95
"1181",0.2,-0.001,1181,149,72,95
"1182",0.25,-0.001,1182,151,72,95
"1183",0.3,-0.001,1183,142,73,95
"1184",0,-0.0011,1184,128,125,86
"1185",0.05,-0.0011,1185,128,125,86
"1186",0.1,-0.0011,1186,128,125,86
"1187",0.15,-0.0011,1187,128,125,86
"1188",0.2,-0.0011,1188,127,124,86
"1189",0.25,-0.0011,1189,129,126,86
"1190",0.3,-0.0011,1190,129,126,86
"1191",0,-2e-04,1191,539,462,473
"1192",0.05,-2e-04,1192,540,462,473
"1193",0.1,-2e-04,1193,541,463,473
"1194",0.15,-2e-04,1194,540,462,473
"1195",0.2,-2e-04,1195,539,462,473
"1196",0.25,-2e-04,1196,537,462,473
"1197",0.3,-2e-04,1197,542,462,473
"1198",0,-3e-04,1198,370,369,314
"1199",0.05,-3e-04,1199,370,369,314
"1200",0.1,-3e-04,1200,370,369,314
"1201",0.15,-3e-04,1201,371,369,314
"1202",0.2,-3e-04,1202,370,369,314
"1203",0.25,-3e-04,1203,371,370,314
"1204",0.3,-3e-04,1204,370,368,314
"1205",0,-4e-04,1205,296,298,236
"1206",0.05,-4e-04,1206,296,297,236
"1207",0.1,-4e-04,1207,296,299,236
"1208",0.15,-4e-04,1208,296,299,236
"1209",0.2,-4e-04,1209,299,213,236
"1210",0.25,-4e-04,1210,295,301,236
"1211",0.3,-4e-04,1211,297,303,236
"1212",0,-5e-04,1212,234,232,189
"1213",0.05,-5e-04,1213,235,232,189
"1214",0.1,-5e-04,1214,234,232,189
"1215",0.15,-5e-04,1215,236,234,189
"1216",0.2,-5e-04,1216,237,238,189
"1217",0.25,-5e-04,1217,236,235,189
"1218",0.3,-5e-04,1218,234,231,189
"1219",0,-6e-04,1219,202,203,157
"1220",0.05,-6e-04,1220,202,203,157
"1221",0.1,-6e-04,1221,202,201,157
"1222",0.15,-6e-04,1222,202,201,157
"1223",0.2,-6e-04,1223,204,204,157
"1224",0.25,-6e-04,1224,204,206,157
"1225",0.3,-6e-04,1225,203,204,157
"1226",0,-7e-04,1226,190,106,135
"1227",0.05,-7e-04,1227,190,106,135
"1228",0.1,-7e-04,1228,190,105,135
"1229",0.15,-7e-04,1229,191,104,135
"1230",0.2,-7e-04,1230,190,106,135
"1231",0.25,-7e-04,1231,191,102,135
"1232",0.3,-7e-04,1232,191,191,135
"1233",0,-8e-04,1233,162,159,118
"1234",0.05,-8e-04,1234,162,159,118
"1235",0.1,-8e-04,1235,162,159,118
"1236",0.15,-8e-04,1236,162,159,118
"1237",0.2,-8e-04,1237,162,159,118
"1238",0.25,-8e-04,1238,161,159,118
"1239",0.3,-8e-04,1239,162,159,118
"1240",0,-9e-04,1240,157,155,105
"1241",0.05,-9e-04,1241,157,155,105
"1242",0.1,-9e-04,1242,156,155,105
"1243",0.15,-9e-04,1243,157,155,105
"1244",0.2,-9e-04,1244,157,155,105
"1245",0.25,-9e-04,1245,157,156,105
"1246",0.3,-9e-04,1246,157,72,105
"1247",0,-0.001,1247,141,73,95
"1248",0.05,-0.001,1248,141,73,95
"1249",0.1,-0.001,1249,148,72,95
"1250",0.15,-0.001,1250,142,72,95
"1251",0.2,-0.001,1251,147,72,95
"1252",0.25,-0.001,1252,147,73,95
"1253",0.3,-0.001,1253,139,74,95
"1254",0,-0.0011,1254,128,125,86
"1255",0.05,-0.0011,1255,128,125,86
"1256",0.1,-0.0011,1256,128,125,86
"1257",0.15,-0.0011,1257,128,125,86
"1258",0.2,-0.0011,1258,128,124,86
"1259",0.25,-0.0011,1259,128,125,86
"1260",0.3,-0.0011,1260,128,125,86
"1261",0,-2e-04,1261,539,462,473
"1262",0.05,-2e-04,1262,539,462,473
"1263",0.1,-2e-04,1263,540,463,473
"1264",0.15,-2e-04,1264,541,543,473
"1265",0.2,-2e-04,1265,542,545,473
"1266",0.25,-2e-04,1266,543,599,473
"1267",0.3,-2e-04,1267,537,539,473
"1268",0,-3e-04,1268,370,369,314
"1269",0.05,-3e-04,1269,370,369,314
"1270",0.1,-3e-04,1270,370,369,314
"1271",0.15,-3e-04,1271,370,369,314
"1272",0.2,-3e-04,1272,371,369,314
"1273",0.25,-3e-04,1273,371,370,314
"1274",0.3,-3e-04,1274,370,369,314
"1275",0,-4e-04,1275,296,298,236
"1276",0.05,-4e-04,1276,296,298,236
"1277",0.1,-4e-04,1277,296,213,236
"1278",0.15,-4e-04,1278,297,304,236
"1279",0.2,-4e-04,1279,297,299,236
"1280",0.25,-4e-04,1280,298,214,236
"1281",0.3,-4e-04,1281,299,206,236
"1282",0,-5e-04,1282,234,232,189
"1283",0.05,-5e-04,1283,235,232,189
"1284",0.1,-5e-04,1284,235,233,189
"1285",0.15,-5e-04,1285,234,232,189
"1286",0.2,-5e-04,1286,234,232,189
"1287",0.25,-5e-04,1287,233,231,189
"1288",0.3,-5e-04,1288,237,239,189
"1289",0,-6e-04,1289,202,203,157
"1290",0.05,-6e-04,1290,203,203,157
"1291",0.1,-6e-04,1291,202,204,157
"1292",0.15,-6e-04,1292,204,204,157
"1293",0.2,-6e-04,1293,203,204,157
"1294",0.25,-6e-04,1294,204,205,157
"1295",0.3,-6e-04,1295,201,202,157
"1296",0,-7e-04,1296,190,106,135
"1297",0.05,-7e-04,1297,190,106,135
"1298",0.1,-7e-04,1298,190,106,135
"1299",0.15,-7e-04,1299,190,190,135
"1300",0.2,-7e-04,1300,191,191,135
"1301",0.25,-7e-04,1301,192,105,135
"1302",0.3,-7e-04,1302,190,190,135
"1303",0,-8e-04,1303,162,159,118
"1304",0.05,-8e-04,1304,162,159,118
"1305",0.1,-8e-04,1305,162,159,118
"1306",0.15,-8e-04,1306,163,160,118
"1307",0.2,-8e-04,1307,162,159,118
"1308",0.25,-8e-04,1308,163,160,118
"1309",0.3,-8e-04,1309,162,159,118
"1310",0,-9e-04,1310,157,155,105
"1311",0.05,-9e-04,1311,156,155,105
"1312",0.1,-9e-04,1312,157,155,105
"1313",0.15,-9e-04,1313,156,155,105
"1314",0.2,-9e-04,1314,157,155,105
"1315",0.25,-9e-04,1315,157,156,105
"1316",0.3,-9e-04,1316,156,155,105
"1317",0,-0.001,1317,141,73,95
"1318",0.05,-0.001,1318,150,73,95
"1319",0.1,-0.001,1319,149,72,95
